0 24 48
41400 25 39
41400 39 51
41700 42 43
41700 42 72
41700 42 58
41700 58 72
42000 7 25
42000 9 66
42000 22 64
42300 9 62
42300 16 88
42300 23 53
42300 28 73
42300 29 73
42300 35 52
42300 53 73
42600 0 14
42600 0 3
42600 3 14
42600 7 78
42900 14 48
42900 23 30
42900 24 48
42900 39 58
42900 45 58
42900 45 72
42900 58 72
43200 22 64
43200 45 85
43200 45 65
43200 65 85
43500 3 68
43500 29 63
43800 14 32
44100 23 30
44100 29 53
44100 29 30
44100 35 52
44100 37 84
44100 43 45
44100 44 51
44400 28 29
44400 29 70
44700 14 24
44700 14 58
44700 24 58
45000 17 18
45000 22 32
45000 79 87
45000 84 87
45300 3 53
45300 7 33
45300 11 56
45300 22 32
45300 22 45
45300 28 70
45300 44 51
45300 53 70
45300 53 61
45600 7 58
45600 21 69
45600 36 50
45900 3 65
45900 9 73
45900 17 51
45900 51 68
46200 7 78
46200 28 69
46200 28 66
46200 42 51
46200 46 60
46500 14 65
46500 14 45
46500 22 64
46500 29 53
46500 39 58
46500 39 85
46500 46 89
46500 58 85
46500 58 65
46800 9 62
46800 29 53
46800 50 74
46800 58 72
47100 5 85
47100 5 72
47100 55 86
47100 72 80
47100 80 85
47400 17 18
47700 22 64
47700 35 79
47700 77 82
48000 50 74
48000 53 69
48300 28 84
48300 35 75
48300 39 51
48300 55 75
48600 3 22
48600 28 66
48600 28 69
48900 21 69
48900 21 61
48900 24 45
48900 30 66
48900 69 73
49200 22 72
49200 28 69
49500 5 14
49800 49 74
50100 9 69
50100 9 63
50100 24 48
50100 28 70
50100 53 70
50100 61 62
50400 2 15
50400 9 73
50400 9 30
50400 29 63
50400 61 63
50700 29 53
50700 37 58
50700 50 86
50700 51 65
51000 14 58
51000 21 61
51300 1 78
51300 3 5
51300 29 63
51600 21 84
51600 24 48
51600 35 75
51600 55 79
51900 0 48
51900 9 63
51900 32 71
52200 5 14
52200 6 88
52200 14 24
52200 28 30
52500 29 53
52500 37 58
52800 3 5
52800 29 63
53100 9 63
53100 9 28
53400 7 58
53400 24 48
53400 29 53
53400 49 52
53700 55 79
53700 75 79
54000 0 48
54000 4 50
54000 9 73
54000 9 62
54000 15 67
54000 52 75
54000 53 66
54300 7 12
54300 29 53
54300 45 83
54300 50 74
54600 8 26
54600 22 71
54600 38 85
54600 38 90
54600 39 65
54600 58 85
54600 72 90
54900 9 30
54900 29 53
54900 30 62
54900 37 77
54900 49 52
54900 52 84
55200 39 72
55500 11 86
55500 12 86
55500 76 78
55800 2 28
55800 5 22
55800 23 61
56100 9 62
56100 9 17
56100 24 48
56100 76 88
56400 0 14
56400 9 62
56400 29 53
56400 37 58
56700 35 75
56700 45 58
57000 0 48
57000 8 90
57000 9 80
57000 9 30
57000 15 67
57000 24 48
57000 30 53
57000 53 73
57000 53 62
57300 9 66
57300 14 24
57300 24 58
57300 28 84
57600 1 33
57600 1 7
57600 5 72
57600 24 45
57600 37 58
57600 58 65
57900 52 79
58200 1 12
58200 5 45
58200 9 73
58200 9 62
58500 9 23
58500 9 73
58500 14 24
58800 9 62
58800 23 53
58800 23 73
58800 28 53
58800 28 73
58800 29 53
58800 39 51
59100 11 24
59400 14 72
59400 14 34
59400 14 85
59400 24 48
59400 27 75
59400 27 35
59400 35 75
59700 9 62
59700 39 51
60000 9 63
60000 9 73
60300 5 18
60300 11 24
60300 79 84
60600 7 78
60600 29 53
60900 15 33
61200 0 14
61500 0 24
61800 5 14
61800 29 70
61800 44 51
62100 11 44
62100 24 63
62100 37 82
62100 86 91
62400 24 28
62400 29 53
62400 55 74
62400 76 81
62700 24 44
62700 29 63
63000 9 73
63000 24 28
63000 29 53
63300 55 79
63600 3 5
63600 3 22
63600 5 18
63600 11 24
63600 18 22
63600 22 64
63600 55 79
63900 28 69
64200 0 14
64200 7 16
64200 8 60
64200 8 90
64200 9 62
64200 53 66
64500 5 11
64500 14 48
64500 28 73
64500 29 53
64500 39 51
64500 61 71
64500 70 73
64800 5 72
64800 5 37
64800 22 26
64800 22 37
64800 22 72
64800 26 37
64800 26 72
64800 29 53
64800 37 72
64800 53 63
65100 29 53
65400 8 26
65400 53 63
65700 1 7
65700 17 18
65700 55 79
65700 75 79
66000 15 33
66000 23 61
66300 5 18
66300 7 88
66300 8 26
66300 53 63
66600 7 16
66600 7 84
66600 7 25
66600 16 84
66600 16 25
66600 25 84
66600 50 84
66900 5 51
66900 5 35
66900 14 39
66900 17 51
66900 27 65
66900 27 72
66900 27 35
66900 27 75
66900 35 37
66900 35 45
66900 35 75
66900 45 58
66900 45 72
66900 51 68
66900 58 72
67200 18 47
67200 18 37
67200 58 65
67500 7 58
67500 21 84
67500 24 45
67500 56 60
67800 2 15
67800 9 73
67800 20 40
67800 40 75
67800 44 70
68100 29 53
68400 29 53
68400 35 75
68400 42 50
68700 4 87
68700 9 62
68700 22 85
68700 29 53
68700 36 50
68700 84 89
69000 24 28
69000 29 53
69300 53 66
69600 28 29
69600 49 86
69900 9 28
69900 15 60
69900 16 76
69900 28 62
69900 35 50
69900 38 90
69900 39 65
69900 50 75
69900 85 90
70200 17 68
70200 50 86
70500 5 34
70500 29 63
70800 0 14
70800 14 37
70800 17 18
70800 37 82
71100 15 33
71100 22 85
71100 28 66
71100 44 51
71100 53 63
71400 17 18
71400 29 61
71400 44 51
71700 7 86
72000 9 30
72000 9 28
72000 9 53
72000 17 18
72000 28 30
72000 28 73
72000 29 53
72000 44 51
72000 50 75
72300 14 39
72300 14 58
72600 29 53
72600 37 58
72900 12 44
72900 12 72
72900 12 58
72900 17 34
72900 35 50
72900 43 58
72900 44 58
72900 44 56
72900 50 75
72900 53 70
72900 56 58
72900 56 65
73200 34 84
73200 35 75
73200 55 74
73200 67 84
73500 5 18
73500 7 88
73500 16 88
73500 28 73
73500 29 53
73500 39 51
73500 49 86
73500 49 55
73500 55 86
73800 7 58
73800 9 73
73800 24 35
73800 29 53
73800 35 48
73800 42 55
73800 49 52
74100 9 62
74100 16 84
74100 24 48
74400 55 79
74700 29 53
74700 37 77
75000 9 62
75000 24 31
75000 24 48
75000 31 48
75300 28 69
75300 29 70
75300 44 51
75600 6 40
75600 9 62
75600 35 49
75600 55 74
75900 17 18
76200 2 15
76200 7 16
76200 7 12
76200 12 16
76500 0 48
76500 4 86
76500 9 63
76500 21 84
76500 52 87
76800 2 10
76800 2 6
76800 3 14
76800 6 10
76800 11 14
76800 14 34
76800 27 46
76800 44 51
77100 5 21
77100 21 84
77400 5 72
77400 29 69
77400 29 53
77400 50 74
77400 53 69
77400 55 79
77700 8 26
77700 14 44
77700 52 79
78000 9 73
78000 9 62
78300 5 39
78300 8 84
78300 9 31
78300 24 48
78300 29 53
78300 46 84
78600 28 62
78600 29 53
78600 45 85
78600 45 65
78900 22 80
78900 28 69
78900 53 70
79200 24 45
79200 25 47
79200 27 57
79200 53 70
79500 0 24
79500 17 68
79800 5 72
79800 5 37
79800 5 22
79800 18 72
79800 22 37
79800 22 72
79800 22 26
79800 26 72
79800 26 37
79800 26 71
79800 28 73
79800 37 72
80100 42 84
80100 52 84
80100 53 63
80400 9 62
80400 22 32
80400 76 78
80700 24 48
80700 66 69
81000 28 70
81300 52 86
81300 63 70
81600 44 51
81600 57 62
81900 23 69
81900 23 30
81900 29 53
81900 30 63
81900 30 53
82200 0 24
82200 9 66
82200 23 29
82500 24 48
82500 28 69
82800 25 87
83100 18 90
83100 23 30
83100 35 75
83100 46 84
83100 50 86
83100 50 60
83100 57 88
83100 62 73
83400 2 15
83400 5 11
83400 14 19
83400 17 18
83400 19 79
83400 42 79
83700 21 69
83700 29 63
84000 34 84
84000 35 75
84000 35 50
84000 37 84
84000 50 86
84000 75 86
84300 0 24
84300 42 79
84300 42 44
84300 56 84
84600 21 59
84900 44 51
84900 88 89
85200 24 48
85200 26 31
85500 5 72
85500 49 55
85500 49 86
85500 55 86
85800 5 39
85800 35 87
85800 35 86
85800 35 52
86100 8 26
86100 42 43
86100 53 63
86400 28 69
86400 46 60
86400 49 86
86400 49 55
86400 55 86
86700 7 12
86700 22 91
86700 24 32
86700 33 84
86700 79 88
86700 85 91
87000 29 53
87300 29 53
87300 57 88
87600 4 36
87600 14 24
87600 27 56
87600 27 60
87600 28 53
87600 29 70
87600 29 53
87600 45 65
87600 65 72
87900 2 10
87900 10 16
87900 10 33
87900 11 84
87900 12 44
87900 24 31
87900 39 51
87900 51 58
87900 58 65
88200 49 84
88500 7 25
88500 19 79
88500 21 79
88500 21 61
88500 24 48
88500 24 45
88500 28 69
88500 61 66
88500 79 87
88800 22 38
88800 25 28
88800 25 53
88800 28 53
88800 53 69
89100 18 37
89100 29 53
89100 35 55
89100 39 72
89100 80 85
89400 45 72
89700 9 62
89700 9 53
89700 12 58
89700 12 44
89700 12 77
89700 39 65
89700 39 58
89700 44 65
89700 53 70
89700 58 65
90000 7 56
90000 9 62
90300 7 88
90300 9 62
90300 29 53
90600 3 8
90600 14 85
90600 19 79
90600 24 48
90600 45 65
90900 9 69
90900 9 66
90900 9 62
90900 12 57
90900 27 75
90900 50 74
90900 62 69
90900 80 85
91200 27 73
91200 29 53
91200 37 84
91200 49 86
91200 49 50
91500 4 41
91500 27 57
91500 28 69
91800 25 84
91800 64 77
91800 75 79
92100 28 69
92400 4 55
92700 53 70
93000 9 29
93000 11 48
93000 27 81
93000 57 88
93300 9 28
93300 9 69
93300 9 63
93300 17 68
93300 28 73
93300 28 70
93300 28 30
93300 28 69
93300 30 62
93300 35 75
93300 53 62
93300 53 70
93300 61 62
93600 3 14
93600 4 86
93600 7 12
93600 9 28
93900 6 40
93900 9 30
93900 9 29
93900 28 29
93900 28 53
93900 29 53
94200 0 48
94200 9 77
94200 9 62
94200 28 73
94200 44 51
94500 7 25
94500 28 69
94800 18 22
94800 22 85
94800 28 66
94800 80 85
95100 11 44
95100 25 75
95400 9 73
95400 9 19
95400 33 88
95400 50 75
95700 35 75
95700 45 65
95700 56 86
95700 56 84
95700 84 86
96000 15 33
96000 22 85
96000 22 32
96000 28 66
96000 53 63
96000 58 72
96300 8 26
96300 9 62
96300 9 73
96300 69 73
96600 29 63
96900 0 14
96900 5 22
96900 5 37
96900 16 45
96900 22 37
96900 22 26
96900 22 34
96900 26 37
96900 26 72
96900 34 37
96900 37 72
96900 40 84
96900 40 78
96900 60 81
96900 60 88
96900 81 88
97200 1 16
97200 7 88
97200 9 62
97200 35 79
97200 35 52
97200 35 36
97200 36 79
97200 76 88
97500 11 26
97500 35 75
97800 5 14
97800 9 62
97800 37 58
97800 44 45
98100 11 23
98100 17 18
98100 23 69
98100 35 74
98100 62 73
98400 7 76
98400 8 26
98400 15 33
98400 23 29
98400 29 53
98400 53 63
98700 17 18
99000 0 24
99000 0 14
99000 14 24
99000 14 48
99000 22 77
99000 24 48
99000 45 48
99300 11 44
99300 24 48
99600 1 40
99600 1 6
99600 6 60
99600 27 84
99600 44 65
99600 58 65
99900 7 25
99900 16 25
99900 30 66
99900 50 86
100200 0 14
100200 9 62
100200 12 32
100200 17 51
100200 21 56
100200 24 45
100200 28 62
100200 56 60
100500 7 21
100500 7 78
100500 17 68
100500 21 78
100500 29 53
100500 36 50
100800 29 53
101100 15 33
101400 14 24
101400 28 84
101400 39 51
101700 27 60
101700 29 63
102000 14 48
102000 14 24
102000 24 48
102000 53 63
102300 11 16
102300 35 51
102300 35 84
102300 40 57
102300 44 51
102300 44 45
102300 45 51
102300 53 70
102300 56 88
102300 57 88
102600 21 28
102600 29 53
102600 67 78
102900 1 7
102900 9 73
102900 9 62
102900 14 51
102900 23 29
102900 28 29
102900 29 53
102900 49 55
103200 12 44
103200 17 56
103500 14 58
103500 21 61
103800 21 76
104100 9 62
104100 11 44
104400 50 84
104700 79 86
105000 4 50
105000 4 52
105000 14 24
105000 21 69
105000 29 53
105300 2 33
105300 24 87
105300 58 62
105600 0 14
105600 53 70
105600 60 79
105900 3 18
105900 7 58
105900 15 33
106200 37 58
106200 50 86
106500 17 34
106500 28 70
106800 8 26
106800 9 62
106800 52 84
107100 12 64
107100 12 45
107100 12 58
107100 17 18
107100 18 68
107100 34 58
107100 64 77
107400 8 26
107400 44 51
107700 3 14
107700 19 24
107700 24 48
107700 53 70
108000 35 75
108000 44 51
108300 63 70
108600 8 16
108600 28 69
108900 29 53
109200 23 30
109200 29 53
109200 52 86
109200 57 60
109200 74 86
109500 15 60
109800 7 27
109800 7 57
109800 27 77
109800 27 58
109800 58 77
110100 7 12
110100 33 84
110100 72 85
110100 79 88
110400 9 73
110400 11 23
110400 17 18
110400 22 85
110700 45 65
111000 9 29
111000 14 48
111000 53 66
111300 21 84
111300 22 85
111600 5 22
111600 23 61
111900 1 76
111900 27 76
111900 35 79
111900 44 51
111900 77 82
112200 58 65
112500 3 5
112500 29 63
112800 3 14
112800 14 37
112800 16 84
112800 50 75
113100 9 63
113100 28 70
113100 28 53
113100 37 65
113100 53 70
113100 61 62
113400 42 51
113400 46 60
113400 53 70
113700 8 26
113700 23 30
113700 23 53
113700 29 53
113700 30 53
113700 39 58
114000 11 23
114000 23 69
114000 53 63
114300 14 24
114600 3 14
114600 21 84
114600 28 73
114600 29 70
114600 45 65
114900 3 37
114900 9 30
114900 32 88
115200 12 77
115200 12 84
115200 26 32
115200 77 84
115500 14 24
115500 18 47
115800 8 26
115800 29 53
115800 36 79
115800 36 55
115800 55 79
116100 7 16
116100 7 25
116100 16 25
116100 17 18
116100 30 66
116400 1 59
116400 29 53
116400 75 79
116700 4 50
116700 5 24
116700 7 57
116700 8 26
116700 9 62
116700 13 50
116700 14 90
116700 14 37
116700 32 80
116700 37 90
117000 9 62
117000 36 55
117000 36 79
117000 55 79
117300 1 16
117300 2 15
117300 31 71
117300 33 40
117600 0 14
117600 3 14
117600 8 90
117600 9 69
117600 16 84
117600 30 53
117600 65 82
117900 3 14
117900 3 44
117900 9 73
117900 9 19
117900 9 62
117900 11 44
117900 19 73
117900 29 63
117900 62 73
117900 62 66
118200 49 55
118200 49 86
118200 50 86
118200 52 55
118500 17 18
118500 21 56
118500 21 59
118500 24 48
118500 32 58
118800 21 46
118800 21 26
118800 24 48
118800 26 31
118800 49 79
118800 75 79
119100 12 58
119100 43 58
119100 44 45
119100 79 88
119400 0 24
119400 21 42
119400 22 38
119400 24 45
119400 25 28
119400 27 57
119400 67 76
119700 9 63
119700 28 70
119700 35 75
120000 15 33
120000 23 30
120000 53 63
120300 17 18
120300 29 63
120600 4 86
120600 9 73
120600 9 62
120600 24 48
120900 5 39
120900 14 58
120900 40 88
120900 49 55
121200 9 51
121200 9 39
121200 39 51
121500 1 7
121500 1 27
121500 7 27
121500 14 37
121500 29 53
121800 9 63
122100 7 84
122100 8 26
122100 21 84
122100 31 71
122400 67 84
122700 29 53
123000 22 64
123000 24 48
123000 77 82
123300 9 62
123600 22 38
123900 24 48
123900 26 31
123900 35 75
123900 37 91
124200 9 62
124200 22 85
124200 29 53
124200 29 30
124200 50 86
124500 19 86
124800 28 70
125100 24 32
125400 0 48
125400 9 73
125400 15 67
125400 52 75
125700 9 19
125700 9 62
125700 9 73
125700 19 73
125700 45 65
125700 62 73
126000 21 69
126000 24 45
126300 4 79
126300 37 58
126300 75 79
126600 15 27
126600 23 30
126600 29 71
126600 37 58
126900 17 34
127200 12 88
127200 17 18
127200 55 74
127500 7 88
127500 9 62
127500 52 75
127800 0 24
127800 0 48
127800 9 62
127800 15 67
127800 23 30
128100 14 50
128100 22 64
128100 30 66
128100 44 86
128400 2 28
128400 5 22
128400 22 85
128700 0 14
128700 41 79
128700 53 69
128700 77 82
129000 9 73
129000 45 70
129000 52 84
129000 53 70
129300 29 53
129600 9 28
129600 9 63
129900 12 59
129900 20 84
129900 37 58
129900 59 76
130200 20 31
130200 24 31
130200 24 48
130200 31 48
130200 71 83
130500 0 48
130500 8 90
130500 8 16
130500 29 53
130500 29 30
130500 62 73
130800 0 48
130800 9 69
130800 9 43
130800 9 73
130800 15 67
130800 23 69
130800 30 66
130800 44 51
130800 52 75
130800 62 73
130800 69 73
131100 2 28
131100 2 39
131100 11 34
131100 28 38
131100 61 86
131100 77 86
131400 28 69
131400 30 66
131400 52 75
131700 15 33
131700 50 86
131700 60 81
131700 76 88
132000 29 53
132000 37 58
132300 7 16
132300 9 29
132300 22 32
132300 52 55
132300 55 74
132600 5 84
132600 22 77
132600 24 48
132900 28 70
133200 0 45
133200 29 53
133200 37 58
133200 37 47
133500 37 58
133500 44 52
133800 24 48
133800 24 45
133800 29 63
133800 29 70
133800 39 45
133800 42 50
133800 42 65
133800 45 72
133800 45 48
134100 1 88
134100 5 51
134100 7 81
134100 7 88
134100 29 53
134100 39 51
134100 49 67
134100 55 86
134400 1 59
134400 6 88
134400 32 38
134700 11 24
134700 49 55
135000 9 62
135000 35 75
135300 9 23
135300 9 62
135600 2 71
135600 14 58
135600 14 39
135600 14 24
135600 37 82
135600 39 58
135600 53 70
135600 58 82
135900 5 85
135900 5 80
135900 21 84
135900 28 69
136200 11 23
136200 21 30
136200 23 69
136200 37 58
136200 74 86
136500 8 26
136500 14 44
136800 3 24
136800 15 33
136800 28 29
136800 44 51
136800 53 63
137100 0 65
137100 14 65
137100 39 45
137400 9 29
137400 29 62
137400 29 63
137400 62 73
137400 63 66
137700 7 58
137700 19 76
137700 21 69
137700 28 73
137700 59 76
138000 9 62
138000 14 24
138000 19 58
138000 21 69
138000 25 79
138000 39 51
138000 51 65
138000 58 72
138000 65 72
138000 66 70
138300 23 29
138600 29 53
138900 0 65
138900 0 14
138900 22 64
138900 24 48
138900 44 51
139200 50 74
139500 9 73
139500 35 50
139500 50 86
139500 50 84
139800 24 48
139800 46 84
139800 74 79
140100 17 18
140400 18 37
140400 53 70
140700 62 73
141000 5 74
141000 5 37
141000 9 62
141000 9 73
141000 24 48
141000 24 77
141000 24 74
141300 4 49
141300 29 53
141300 57 88
141600 36 50
141900 2 10
141900 2 40
141900 6 10
141900 21 88
141900 44 51
141900 57 88
142200 0 24
142200 19 42
142200 19 50
142200 20 35
142200 22 32
142200 55 79
142200 84 87
142500 11 38
142500 23 30
142500 29 53
142500 62 73
142500 84 88
142800 8 26
142800 50 74
143100 9 62
143100 38 58
143100 38 45
143100 45 58
143400 29 53
143400 52 86
143700 7 25
143700 35 84
143700 52 84
144000 12 16
144000 27 81
144000 39 57
144000 50 86
144300 9 73
144300 29 63
144600 3 85
144600 22 85
144900 45 83
144900 55 79
144900 58 72
144900 58 85
144900 80 85
145200 5 37
145200 24 48
145200 24 31
145200 31 48
145500 3 5
145500 29 63
145500 29 73
145500 50 88
145800 5 80
145800 5 18
145800 18 80
146100 26 32
146400 21 69
146400 58 85
146700 14 37
146700 35 87
146700 35 52
146700 44 51
147000 29 53
147000 50 74
147000 52 86
147300 21 46
147300 24 48
147300 26 31
147300 75 79
147600 21 56
147600 24 48
147900 0 14
147900 12 88
147900 31 51
147900 51 71
148200 1 2
148200 2 10
148200 5 39
148200 6 10
148200 21 56
148200 45 58
148500 53 70
148800 1 15
148800 29 63
148800 55 79
148800 56 87
148800 75 79
149100 15 33
149100 49 50
149400 52 79
149700 9 62
149700 29 53
149700 37 58
149700 50 74
149700 57 88
150000 3 68
150000 9 62
150000 28 69
150000 37 77
150000 52 75
150000 62 73
150300 14 22
150600 0 14
150600 18 45
150600 35 52
150900 22 85
150900 46 89
151200 14 44
151200 14 22
151500 22 64
151500 42 52
151800 17 18
151800 22 58
151800 22 32
151800 32 58
152100 14 47
152100 45 72
152400 27 60
152400 29 63
152400 37 58
152400 50 75
152700 2 88
152700 7 88
152700 40 88
152700 40 84
152700 84 88
153000 3 83
153000 50 74
153300 1 6
153300 1 33
153300 1 40
153300 1 10
153300 1 16
153300 2 10
153300 5 39
153300 6 40
153300 6 10
153300 10 40
153300 10 38
153300 10 16
153300 12 44
153300 12 77
153300 16 33
153300 24 48
153300 33 40
153300 38 45
153300 38 85
153300 45 85
153600 30 57
153600 51 90
153600 52 75
153600 56 59
153600 58 65
153600 59 78
153900 0 24
153900 4 84
153900 35 52
153900 55 79
154200 21 61
154200 22 64
154200 57 88
154500 25 49
154500 55 79
154800 23 49
154800 25 49
154800 28 69
154800 37 77
154800 52 75
154800 53 61
155100 19 73
155100 52 75
155400 9 62
155400 29 53
155700 28 69
155700 29 53
155700 44 51
156000 7 25
156000 22 64
156000 49 84
156000 50 84
156000 50 52
156000 52 84
156300 15 33
156300 60 81
156300 76 88
156600 14 24
156600 29 63
156600 35 75
156600 59 76
156900 50 86
156900 52 84
156900 52 75
156900 59 76
156900 75 84
157200 5 37
157200 5 18
157200 14 77
157200 18 37
157200 64 77
157500 24 48
157500 29 30
157500 30 63
157500 47 58
157800 26 32
157800 57 60
158100 14 85
158100 23 69
158100 23 31
158100 27 75
158100 31 69
158400 16 78
158400 28 73
158400 53 63
158400 70 73
158400 75 79
158700 51 54
158700 63 89
159000 4 74
159000 24 48
159000 35 75
159300 12 59
159300 50 86
159300 75 84
159600 59 76
159900 7 58
159900 24 35
159900 29 53
159900 49 52
159900 55 79
160200 67 84
160500 11 77
160500 12 27
160500 17 34
160500 22 48
160500 27 81
160500 27 48
160500 27 77
160500 48 64
160500 64 77
160800 23 29
160800 55 74
161100 9 73
161100 63 70
161400 8 26
161400 49 74
161700 0 45
161700 4 86
161700 29 91
161700 29 53
161700 53 63
162000 24 69
162000 28 69
162300 0 51
162300 17 18
162300 26 65
162300 29 53
162300 45 72
162600 22 64
162600 24 48
162600 44 51
162600 77 82
162900 11 57
162900 22 64
162900 29 30
162900 30 63
162900 47 58
162900 56 57
163200 7 16
163200 7 25
163200 16 25
163500 17 68
163500 28 45
163500 44 45
163800 1 88
163800 9 73
163800 23 30
163800 29 63
163800 37 77
163800 62 73
164100 0 24
164100 45 58
164100 50 86
164100 55 74
164400 7 58
164700 8 90
164700 8 58
164700 45 58
164700 70 73
165000 37 58
165000 44 51
165300 44 51
165300 55 79
165600 11 23
165900 24 48
165900 29 53
165900 35 75
166200 9 62
166500 8 26
166800 9 66
166800 16 59
166800 50 59
166800 59 76
167100 58 59
167100 59 76
167100 59 78
167100 60 81
167100 76 88
167400 16 84
167400 28 69
167400 32 38
167400 35 50
167400 37 82
167400 37 77
167400 45 65
167700 28 69
167700 30 53
167700 53 70
168000 9 73
168000 29 69
168000 29 53
168000 37 58
168000 50 74
168000 53 69
168300 3 58
168300 29 63
168300 37 58
168300 50 75
168600 9 62
168600 18 90
168600 23 30
168600 50 60
168600 50 57
168600 57 88
168900 7 25
168900 16 25
168900 30 66
169200 0 24
169200 5 34
169200 23 29
169200 29 30
169500 29 53
169800 14 24
169800 50 55
170100 7 27
170100 8 17
170100 8 51
170100 8 39
170100 8 14
170100 14 51
170100 14 90
170100 19 51
170100 39 51
170100 51 90
170400 7 78
170400 8 26
170400 14 24
170400 14 64
170400 17 68
170400 29 53
170700 16 46
170700 35 84
170700 44 51
170700 57 88
171000 8 26
171000 29 53
171000 50 74
171000 53 69
171300 2 39
171300 5 48
171300 12 48
171300 12 14
171300 12 20
171300 14 20
171300 14 58
171300 14 78
171300 20 58
171300 20 78
171300 24 87
171300 29 39
171300 31 58
171300 58 78
171600 1 76
171600 19 76
171600 22 64
171600 35 79
171600 77 82
171900 17 68
172200 30 53
172200 58 72
172500 15 33
172500 46 76
172500 60 81
172800 29 69
172800 66 69
173100 64 77
173400 20 35
173400 29 61
173400 39 45
173400 42 79
173400 52 84
173400 56 84
173400 84 87
173700 21 27
173700 21 59
173700 34 45
173700 54 71
174000 12 44
174000 12 58
174000 12 77
174000 24 48
174000 58 65
174300 9 28
174300 12 84
174300 55 87
174600 8 26
174600 26 80
174600 31 58
174600 39 85
174600 80 91
174900 11 24
174900 24 48
175200 24 48
175200 31 91
175200 66 69
175500 21 69
175500 21 61
175500 61 69
175800 24 48
176100 9 62
176100 29 69
176100 50 74
176100 53 69
176100 55 79
176400 22 64
176400 35 79
176400 77 82
176700 9 62
176700 29 73
176700 29 63
177000 3 72
177000 22 32
177000 52 79
177000 62 73
177000 79 86
177300 28 62
177300 28 29
177300 29 53
177600 9 62
177900 7 25
177900 9 72
177900 22 64
177900 35 52
178200 23 53
178200 28 69
178200 35 52
178200 46 50
178200 50 86
178200 53 70
178500 9 60
178500 15 33
178500 35 75
178800 28 66
179100 21 84
179100 23 29
179100 51 65
179400 19 62
179400 21 56
179400 22 64
179400 77 82
179700 21 56
179700 22 64
179700 24 48
179700 35 79
179700 77 82
180000 5 24
180000 5 65
180000 9 66
180000 9 13
180000 24 32
180000 57 60
180300 5 11
180300 18 37
180300 29 53
180600 8 26
180600 28 70
180900 29 53
180900 46 89
180900 69 70
181200 8 26
181200 9 62
181200 9 28
181200 28 73
181200 28 62
181200 50 52
181200 50 86
181500 5 11
181500 8 85
181500 9 62
181500 12 29
181500 22 51
181500 29 53
181500 38 45
181500 40 41
181500 50 75
181500 61 90
181800 9 62
181800 9 19
181800 12 58
181800 14 37
181800 19 44
181800 21 61
181800 22 64
181800 29 53
181800 44 45
181800 44 58
181800 44 60
181800 53 63
182100 24 58
182400 12 44
182400 58 65
182700 29 63
183000 5 18
183000 29 90
183000 44 51
183000 45 64
183000 81 88
183300 14 37
183300 17 68
183600 29 70
183900 22 64
183900 28 73
184200 3 14
184200 9 62
184200 9 28
184200 9 44
184200 34 44
184200 44 45
184500 29 53
184500 52 87
184800 14 24
184800 22 77
185100 9 73
185100 16 88
185100 21 69
185100 22 64
185100 53 70
185400 9 53
185400 29 53
185400 37 58
185400 50 86
185400 53 73
185700 23 29
185700 29 63
185700 31 71
185700 52 79
186000 7 78
186000 9 69
186000 9 29
186000 29 63
186300 4 79
186300 9 29
186300 27 81
186600 35 52
186900 11 24
186900 23 30
186900 50 86
186900 84 88
187200 3 45
187500 25 36
187500 53 63
187800 9 62
187800 12 16
187800 35 75
187800 57 60
187800 57 88
187800 58 90
188100 24 31
188100 31 48
188100 81 88
188400 1 76
188400 37 58
188700 29 53
188700 51 65
189000 9 66
189000 9 62
189000 9 73
189000 11 84
189000 62 73
189300 37 84
189600 0 48
189600 0 14
189600 9 62
189600 18 68
189600 28 29
189900 24 48
189900 57 76
190200 5 11
190200 5 72
190200 9 62
190500 3 11
190500 28 76
190500 57 76
190800 22 64
190800 35 52
190800 44 51
190800 46 89
191100 17 18
191100 35 75
191100 39 90
191400 5 18
191400 35 50
191400 42 50
191400 50 86
191700 7 16
191700 29 53
191700 45 58
192000 22 32
192000 53 70
192300 19 78
192300 21 63
192300 29 53
192600 56 84
192900 1 78
192900 29 70
192900 45 65
193200 29 53
193500 29 70
193500 29 69
193500 29 53
193500 53 63
193500 59 78
193500 85 91
193800 17 18
193800 29 53
193800 36 79
194100 12 43
194400 9 62
194400 9 73
194400 17 18
194400 50 74
194400 53 69
194400 55 79
194700 35 55
194700 50 74
195000 22 77
195000 22 64
195300 7 78
195300 16 25
195300 27 60
195600 0 24
195600 32 91
195600 57 60
195900 6 40
195900 12 44
195900 18 68
195900 28 30
195900 64 77
196200 15 33
196200 25 55
196200 56 60
196500 35 75
196500 35 52
196800 29 53
196800 37 58
196800 44 51
196800 67 76
197100 2 15
197100 2 33
197100 9 73
197100 9 62
197100 15 72
197100 29 63
197100 50 75
197100 58 86
197100 58 78
197100 58 59
197100 59 78
197100 72 86
197100 72 78
197100 72 75
197100 75 86
197400 28 29
197400 29 53
197400 35 52
197700 2 10
197700 6 10
197700 6 12
197700 11 58
197700 16 53
197700 16 70
197700 39 65
197700 44 51
197700 51 58
197700 51 65
197700 53 70
197700 58 65
197700 67 84
197700 79 84
197700 84 86
198000 40 88
198000 55 74
198300 16 25
198300 52 87
198600 21 69
198600 29 63
198900 5 18
198900 12 77
198900 12 64
198900 24 48
198900 64 77
199200 7 84
199200 35 86
199200 35 50
